"","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous"
"192","12","765","17","english","solid things","0.9","striped things","0.05","polka-dotted things","0.5","blue things","1","red things","0.1","green things","0.5","311","322","122","square","211212","True"
"193","12","745","18","english","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","1","red things","0","green things","0.5","321","322","131","square","212122","True"
"194","12","395","19","english","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","331","333","133","blue","122132","False"
"195","12","1241","20","english","blue things","0.5","red things","0.5","green things","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","123","333","231","cloud","112112","False"
"196","13","895","6","English","clouds","0.1","circles","0.05","squares","1","blue things","0.05","red things","0.05","green things","0.8","333","322","213","polka-dotted","112122","False"
"197","13","654","7","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0","red things","1","green things","0","212","221","113","circle","212211","True"
"198","13","800","8","English","clouds","1","circles","0","squares","0","blue things","0","red things","0","green things","1","133","332","312","polka-dotted","211212","True"
"199","13","229","9","English","clouds","0.5","circles","0","squares","0.05","blue things","0","red things","0.5","green things","0","132","132","222","polka-dotted","212132","False"
"200","13","1183","10","English","solid things","0","striped things","0.4","polka-dotted things","0.4","clouds","0","circles","0.05","squares","0.5","332","132","331","red","212232","True"
"201","13","1164","11","English","solid things","0","striped things","0.5","polka-dotted things","0","blue things","0","red things","0","green things","1","223","222","123","circle","212232","True"
"202","13","151","12","English","solid things","0","striped things","0","polka-dotted things","0","blue things","0","red things","0","green things","1","213","233","233","circle","323212","True"
"203","13","1064","13","English","solid things","0","striped things","0","polka-dotted things","0","blue things","0","red things","0","green things","1","113","223","323","cloud","113212","False"
"204","13","1042","14","English","clouds","0.05","circles","1","squares","0","blue things","0","red things","0","green things","0","211","112","232","solid","212212","True"
"205","13","1278","15","English","solid things","0","striped things","0","polka-dotted things","0","blue things","0","red things","1","green things","0","112","233","321","cloud","111111","False"
"206","13","1111","16","English","blue things","1","red things","0.05","green things","0","solid things","0.5","striped things","0.05","polka-dotted things","1","131","113","113","cloud","321212","True"
"207","13","2087","17","English","solid things","0","striped things","0","polka-dotted things","0","clouds","0","circles","0","squares","1","312","232","122","red","321111","True"
"208","13","1944","18","English","blue things","0","red things","1","green things","0","clouds","0","circles","0","squares","1","332","113","123","polka-dotted","111212","False"
"209","13","447","19","English","solid things","0.1","striped things","1","polka-dotted things","0","clouds","0","circles","0","squares","1","322","132","232","red","321112","True"
"210","13","754","20","English","solid things","0.05","striped things","0","polka-dotted things","1","clouds","0.05","circles","1","squares","0","233","113","112","green","211212","True"
"211","14","120","6","english","blue things","0.75","red things","0.85","green things","0","solid things","0.9","striped things","0","polka-dotted things","1","332","331","113","square","212111","True"
"212","14","149","7","english","blue things","0","red things","1","green things","1","clouds","0.15","circles","1","squares","0.15","212","213","331","solid","212111","True"
"213","14","160","8","english","blue things","0","red things","1","green things","0","solid things","0.2","striped things","0.3","polka-dotted things","1","322","332","332","square","323212","True"
"214","14","955","9","english","solid things","0","striped things","1","polka-dotted things","0","blue things","0","red things","0.8","green things","0","222","311","313","circle","121112","False"
"215","14","1413","10","english","blue things","1","red things","0.05","green things","0.8","clouds","0.3","circles","0.5","squares","0.5","321","121","223","striped","322111","True"
"216","14","703","11","english","blue things","1","red things","0","green things","1","solid things","1","striped things","0.2","polka-dotted things","0","111","113","221","cloud","212122","True"
"217","14","952","12","english","clouds","0.3","circles","1","squares","1","blue things","0.15","red things","0.1","green things","1","313","122","121","solid","121112","False"
"218","14","1489","13","english","blue things","1","red things","0","green things","0.05","solid things","0.5","striped things","0.25","polka-dotted things","0.1","111","331","321","cloud","123211","False"
"219","14","1060","14","english","solid things","0.25","striped things","0.9","polka-dotted things","0","blue things","0.05","red things","0.7","green things","0.75","323","222","122","square","113212","False"
"220","14","1239","15","english","blue things","0.3","red things","0","green things","0.7","solid things","0.5","striped things","0.9","polka-dotted things","0","223","321","131","circle","112112","False"
"221","14","1718","16","english","clouds","0.15","circles","0.95","squares","0.1","solid things","0.5","striped things","0.3","polka-dotted things","0.8","233","223","321","green","212112","True"
"222","14","415","17","english","clouds","0.1","circles","0.65","squares","0.7","solid things","0.5","striped things","0.85","polka-dotted things","0.85","222","332","312","red","321112","True"
"223","14","2013","18","english","clouds","0.9","circles","0.15","squares","0.8","solid things","0.5","striped things","0.9","polka-dotted things","0","321","311","121","blue","322122","True"
"224","14","776","19","english","blue things","0","red things","0.95","green things","0.5","solid things","0.95","striped things","0.05","polka-dotted things","0.5","133","112","312","cloud","211212","True"
"225","14","1615","20","english","solid things","0.5","striped things","0.5","polka-dotted things","0.6","clouds","0.05","circles","0.55","squares","0.9","212","332","323","red","211112","True"
"226","15","1403","6","English","clouds","0.6","circles","0","squares","0","blue things","0.65","red things","0","green things","0.5","111","211","312","solid","322111","True"
"227","15","207","7","English","blue things","0.5","red things","0.5","green things","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","311","311","131","square","212132","False"
"228","15","1445","8","English","blue things","0.75","red things","0","green things","0.5","solid things","0.7","striped things","0.1","polka-dotted things","0.1","111","121","132","cloud","322111","True"
"229","15","1510","9","English","clouds","0.2","circles","0.75","squares","0.5","solid things","0.5","striped things","0.15","polka-dotted things","0.6","231","131","121","blue","322112","True"
"230","15","162","10","English","solid things","0.7","striped things","0.5","polka-dotted things","0.35","blue things","0.5","red things","0.5","green things","0.5","312","332","332","square","323212","True"
"231","15","685","11","English","clouds","0.3","circles","0.5","squares","0.7","blue things","0.25","red things","0.8","green things","0.25","312","113","331","solid","212211","True"
"232","15","1427","12","English","solid things","0.4","striped things","0.65","polka-dotted things","0.5","blue things","0.25","red things","0.25","green things","0.7","123","121","112","cloud","322111","True"
