"","X.1","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"63",63,63,4,1583,8,"English","blue things",0,"red things",0,"green things",1,"solid things",1,"striped things",0,"polka-dotted things",0,313,313,321,"square",322121,"True",1,3,2,21,21,6,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,322121,0
"64",64,64,4,1137,9,"English","clouds",0,"circles",1,"squares",0,"blue things",0,"red things",1,"green things",0,212,311,311,"solid",321212,"True",2,1,3,11,3,3,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,321212,0
"65",65,65,4,655,10,"English","blue things",0,"red things",0.5,"green things",0,"solid things",0.5,"striped things",1,"polka-dotted things",0,322,333,121,"square",212211,"True",1,3,2,15,27,4,NA,NA,NA,1,0,NA,1,0,0,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,1,0,NA,1,0,NA,1,0,0,212211,0
"66",66,66,4,599,11,"English","solid things",0.05,"striped things",0.95,"polka-dotted things",0,"blue things",1,"red things",0,"green things",0,221,223,323,"circle",213212,"True",1,2,3,5,23,24,NA,NA,NA,NA,NA,NA,1,0,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,1,0,NA,213212,0
"67",67,67,4,1452,12,"English","blue things",0.5,"red things",0,"green things",0,"solid things",0,"striped things",1,"polka-dotted things",0,321,131,111,"square",123211,"False",1,3,2,6,7,1,NA,NA,NA,NA,NA,NA,1,0,0,0.5,0.5,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,1,0,NA,NA,NA,NA,1,0,0,123211,0
"68",68,68,4,1485,13,"English","clouds",0.5,"circles",0,"squares",0,"blue things",0,"red things",0,"green things",0.5,133,111,112,"polka-dotted",123211,"False",2,1,3,25,1,10,NA,NA,NA,NA,NA,NA,1,0,0,0.5,0.5,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,1,0,NA,NA,NA,NA,1,0,0,123211,0
"69",69,69,4,517,14,"English","clouds",0,"circles",0,"squares",1,"solid things",0,"striped things",0,"polka-dotted things",0.95,331,333,132,"blue",112132,"False",3,1,2,9,27,16,NA,NA,NA,NA,NA,NA,1,0,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.5,0.5,NA,1,0,0,NA,NA,NA,1,0,NA,113221,0
"70",70,70,4,185,15,"English","clouds",0,"circles",0,"squares",0.5,"solid things",0,"striped things",0,"polka-dotted things",1,331,311,311,"blue",323212,"True",3,1,2,9,3,3,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,323212,0
"71",71,71,4,268,16,"English","blue things",0,"red things",0,"green things",0.5,"solid things",0,"striped things",1,"polka-dotted things",0.5,123,111,223,"cloud",212222,"True",1,3,2,22,1,23,NA,NA,NA,1,0,NA,1,0,NA,0.5,0.5,NA,1,0,NA,1,0,NA,1,0,NA,1,0,NA,1,0,NA,212222,0
"72",72,72,4,2079,17,"English","solid things",1,"striped things",0,"polka-dotted things",0,"clouds",0,"circles",1,"squares",0,212,122,332,"red",321111,"True",3,2,1,11,13,18,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,1,0,0,1,0,0,321111,0
"73",73,73,4,11,18,"English","blue things",0,"red things",1,"green things",0.5,"solid things",1,"striped things",0.5,"polka-dotted things",0,312,211,231,"square",122112,"False",1,3,2,12,2,8,NA,NA,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,1,0,NA,1,0,NA,122112,0
"74",74,74,4,1104,19,"English","clouds",1,"circles",0,"squares",0.5,"blue things",0.5,"red things",0.75,"green things",0,122,223,223,"striped",321212,"True",2,1,3,13,23,23,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,321212,0
"75",75,75,4,1015,20,"English","solid things",1,"striped things",0.5,"polka-dotted things",0,"clouds",1,"circles",0,"squares",0.5,112,232,213,"red",212212,"True",3,2,1,10,17,20,NA,NA,NA,1,0,NA,1,0,NA,0.5,0.5,NA,1,0,NA,1,0,NA,1,0,NA,1,0,NA,1,0,NA,212212,0
"76",76,76,5,259,6,"English","clouds",0.55,"circles",0.6,"squares",0.5,"solid things",0.8,"striped things",0.5,"polka-dotted things",0.3,113,233,112,"green",212222,"True",3,1,2,19,26,10,NA,NA,NA,0.727272727272727,0.272727272727273,NA,0.478255879019183,0.521744120980817,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.505505055050551,0.49449494494945,NA,0.770906145469273,0.229093854530727,NA,0.770906145469273,0.229093854530727,NA,212222,0
"77",77,77,5,534,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,121,221,331,"cloud",112132,"False",1,2,3,4,5,9,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.5,0.5,NA,0.345553455534555,0.327223272232722,0.327223272232722,NA,NA,NA,0.510717446412768,0.489282553587232,NA,113221,0
"78",78,78,5,2342,8,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,332,232,232,"square",123232,"False",1,3,2,18,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.513620136201362,0.486379863798638,NA,NA,NA,NA,NA,NA,NA,123232,0
"79",79,79,5,1635,9,"English","clouds",0.8,"circles",0,"squares",0.5,"solid things",0.05,"striped things",0.5,"polka-dotted things",0.85,132,212,313,"red",211112,"True",3,1,2,16,11,21,NA,NA,NA,0.944450493894377,0.0555495061056234,NA,0.61538,0,0.38462,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.505505055050551,0.49449494494945,NA,0.730357303573036,0.269642696426964,NA,0.5316,0.13994,0.32846,211211,0
"80",80,80,5,1536,10,"English","solid things",0.05,"striped things",1,"polka-dotted things",0.5,"blue things",0,"red things",0.5,"green things",0.65,223,213,211,"circle",322112,"True",1,2,3,23,20,2,NA,NA,NA,1,0,NA,0.952378140592247,0.0476218594077529,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.705821470892646,0.294178529107354,NA,0.79160604196979,0.20839395803021,NA,322112,0
"81",81,81,5,64,11,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,311,221,123,"solid",122111,"False",2,1,3,3,5,22,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.513620136201362,0.486379863798638,NA,0.510717446412768,0.489282553587232,NA,0.345553455534555,0.327223272232722,0.327223272232722,122111,0
"82",82,82,5,664,12,"English","blue things",0.65,"red things",0.5,"green things",0.25,"solid things",0.85,"striped things",0.25,"polka-dotted things",0.5,211,223,112,"circle",212211,"True",1,3,2,2,23,10,NA,NA,NA,0.772727272727273,0.227272727272727,NA,0.46429,0.17857,0.35714,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.505505055050551,0.49449494494945,NA,0.770906145469273,0.229093854530727,NA,0.5316,0.13994,0.32846,212211,0
"83",83,83,5,552,13,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.25,"red things",0.5,"green things",0.85,133,131,331,"cloud",213212,"True",1,2,3,25,7,9,NA,NA,NA,NA,NA,NA,0.772727272727273,0.227272727272727,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,0.505505055050551,0.49449494494945,NA,NA,NA,NA,0.730357303573036,0.269642696426964,NA,213212,0
"84",84,84,5,710,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",1,"green things",0.15,312,313,122,"square",212122,"True",1,2,3,12,21,13,NA,NA,NA,0.5,0.5,NA,0.869563969754796,0.130436030245204,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.505505055050551,0.49449494494945,NA,0.505505055050551,0.49449494494945,NA,0.770906145469273,0.229093854530727,NA,212122,0
"85",85,85,5,1135,15,"English","solid things",0.9,"striped things",0.35,"polka-dotted things",0.35,"clouds",0.5,"circles",0.45,"squares",0.6,312,222,222,"red",321212,"True",3,2,1,12,14,14,NA,NA,NA,0.72,0.28,NA,0.571432789111629,0.428567210888371,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.79160604196979,0.20839395803021,NA,0.79160604196979,0.20839395803021,NA,321212,0
"86",86,86,5,487,16,"English","solid things",0.5,"striped things",0.65,"polka-dotted things",0.35,"clouds",0.5,"circles",0.4,"squares",0.75,322,232,113,"red",211111,"True",3,2,1,15,17,19,NA,NA,NA,0.433334333343333,0.233332333323333,0.333333333333333,0.45455,0.24242,0.30303,0.5,0.5,NA,0.66667,0,0.33333,0.66667,0,0.33333,0.505505055050551,0.49449494494945,NA,0.5316,0.13994,0.32846,0.5316,0.13994,0.32846,211111,0
"87",87,87,5,729,17,"English","blue things",0.65,"red things",0.5,"green things",0.35,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,231,233,311,"circle",212122,"True",1,3,2,8,26,3,NA,NA,NA,0.5,0.5,NA,0.650001500015,0.349998499985,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.505505055050551,0.49449494494945,NA,0.505505055050551,0.49449494494945,NA,0.770906145469273,0.229093854530727,NA,212122,0
"88",88,88,5,629,18,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,111,211,323,"cloud",112121,"False",1,3,2,1,2,24,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.345553455534555,0.327223272232722,0.327223272232722,0.510717446412768,0.489282553587232,NA,0.510717446412768,0.489282553587232,NA,112121,0
"89",89,89,5,787,19,"English","blue things",0.15,"red things",0.8,"green things",0.5,"clouds",0.5,"circles",0.85,"squares",0.15,212,311,321,"solid",211212,"True",2,3,1,11,3,6,NA,NA,NA,0.85000074999625,0.14999925000375,NA,0.842102049849657,0.157897950150343,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.505505055050551,0.49449494494945,NA,0.730357303573036,0.269642696426964,NA,0.730357303573036,0.269642696426964,NA,211212,0
"90",90,90,5,1938,20,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,232,121,321,"circle",111212,"False",1,3,2,17,4,6,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.345553455534555,0.327223272232722,0.327223272232722,0.513620136201362,0.486379863798638,NA,0.513620136201362,0.486379863798638,NA,111212,0
"91",91,91,6,455,6,"English","clouds",0,"circles",1,"squares",0,"blue things",0,"red things",1,"green things",0,222,323,131,"striped",211111,"True",2,1,3,14,24,7,NA,NA,NA,1,0,0,1,0,0,0.5,0.5,NA,0.66667,0,0.33333,0.66667,0,0.33333,0.539142304288479,0.460857695711521,NA,0.68709,0.01348,0.29943,0.68709,0.01348,0.29943,211111,0
"92",92,92,6,1333,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,311,332,112,"blue",122122,"False",3,2,1,3,18,10,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.57380073800738,0.42619926199262,NA,0.572172139139304,0.427827860860696,NA,0.572172139139304,0.427827860860696,NA,122122,0
"93",93,93,6,1685,8,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,331,123,123,"polka-dotted",121212,"False",2,1,3,9,22,22,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.57380073800738,0.42619926199262,NA,0.57380073800738,0.42619926199262,NA,0.57380073800738,0.42619926199262,NA,121212,0
"94",94,94,6,670,9,"English","clouds",0,"circles",1,"squares",0.5,"blue things",0,"red things",0.5,"green things",1,213,111,232,"solid",212211,"True",2,1,3,20,1,17,NA,NA,NA,1,0,NA,0.66667,0,0.33333,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.539142304288479,0.460857695711521,NA,0.980290098549507,0.0197099014504927,NA,0.68709,0.01348,0.29943,212211,0
"95",95,95,6,1891,10,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,313,211,211,"square",123212,"False",1,3,2,21,2,2,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,0.57380073800738,0.42619926199262,NA,NA,NA,NA,0.57380073800738,0.42619926199262,NA,123212,0
"96",96,96,6,1613,11,"English","blue things",0.5,"red things",0,"green things",1,"solid things",0.5,"striped things",1,"polka-dotted things",0.05,223,232,131,"circle",211112,"True",1,3,2,23,17,7,NA,NA,NA,0.952378140592247,0.0476218594077529,NA,0.66667,0,0.33333,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.539142304288479,0.460857695711521,NA,0.963819638196382,0.036180361803618,NA,0.68709,0.01348,0.29943,211211,0
"97",97,97,6,131,12,"English","clouds",1,"circles",0.5,"squares",0,"blue things",0.5,"red things",0.5,"green things",0.5,131,331,213,"polka-dotted",212111,"True",2,1,3,7,9,20,NA,NA,NA,0.5,0.5,NA,0.66667,0,0.33333,0.5,0.5,NA,0.5,0.5,NA,0.66667,0,0.33333,0.539142304288479,0.460857695711521,NA,0.539142304288479,0.460857695711521,NA,0.68709,0.01348,0.29943,212111,0
"98",98,98,6,770,13,"English","solid things",0,"striped things",1,"polka-dotted things",0.5,"clouds",1,"circles",0,"squares",0.5,123,213,211,"green",211212,"True",3,2,1,22,20,2,NA,NA,NA,1,0,NA,1,0,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.539142304288479,0.460857695711521,NA,0.963819638196382,0.036180361803618,NA,0.963819638196382,0.036180361803618,NA,211212,0
"99",99,99,6,1529,14,"English","clouds",0.5,"circles",0.05,"squares",1,"solid things",0,"striped things",0.5,"polka-dotted things",1,332,312,212,"red",322112,"True",3,1,2,18,12,11,NA,NA,NA,0.952378140592247,0.0476218594077529,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.962950185249074,0.0370498147509262,NA,0.980755096224519,0.0192449037754811,NA,322112,0
"100",100,100,6,325,15,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",1,"striped things",0,"polka-dotted things",0,311,331,323,"blue",213211,"True",3,1,2,3,9,24,NA,NA,NA,NA,NA,NA,1,0,0,0.5,0.5,NA,NA,NA,NA,0.66667,0,0.33333,0.539142304288479,0.460857695711521,NA,NA,NA,NA,0.68709,0.01348,0.29943,213211,0
"101",101,101,6,679,16,"English","clouds",0.5,"circles",1,"squares",0,"solid things",0,"striped things",0.5,"polka-dotted things",1,232,312,221,"red",212211,"True",3,1,2,17,12,5,NA,NA,NA,1,0,NA,0.66667,0,0.33333,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.539142304288479,0.460857695711521,NA,0.980290098549507,0.0197099014504927,NA,0.68709,0.01348,0.29943,212211,0
"102",102,102,6,1496,17,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,123,222,221,"cloud",123211,"False",1,3,2,22,14,5,NA,NA,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.57380073800738,0.42619926199262,NA,NA,NA,NA,0.402325976740233,0.298837011629884,0.298837011629884,123211,0
"103",103,103,6,2096,18,"English","solid things",0,"striped things",0,"polka-dotted things",1,"clouds",0,"circles",0,"squares",1,333,123,213,"green",321111,"True",3,2,1,27,22,20,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,0.962240377596224,0.018879811201888,0.018879811201888,0.962240377596224,0.018879811201888,0.018879811201888,321111,0
"104",104,104,6,1668,19,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,123,211,211,"green",121212,"False",3,2,1,22,2,2,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.57380073800738,0.42619926199262,NA,0.57380073800738,0.42619926199262,NA,0.57380073800738,0.42619926199262,NA,121212,0
"105",105,105,6,658,20,"English","clouds",1,"circles",0,"squares",0.5,"blue things",0,"red things",1,"green things",0.5,132,233,121,"polka-dotted",212211,"True",2,1,3,16,26,4,NA,NA,NA,1,0,NA,0.66667,0.33333,0,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.539142304288479,0.460857695711521,NA,0.980290098549507,0.0197099014504927,NA,0.68709,0.01348,0.29943,212211,0
"106",106,106,7,223,6,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,212,212,113,"red",212132,"False",3,1,2,11,11,19,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,0.544152279238604,0.455847720761396,NA,NA,NA,NA,0.544152279238604,0.455847720761396,NA,213221,0
"107",107,107,7,124,7,"English","clouds",0.5,"circles",1,"squares",0.5,"solid things",0.5,"striped things",0,"polka-dotted things",0.95,131,121,312,"blue",212111,"True",3,1,2,7,4,12,NA,NA,NA,0.5,0.5,NA,0.65517,0,0.34483,0.5,0.5,NA,0.5,0.5,NA,0.66667,0,0.33333,0.544152279238604,0.455847720761396,NA,0.544152279238604,0.455847720761396,NA,0.65013,0.05466,0.29521,212111,0
"108",108,108,7,2253,8,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,233,233,333,"circle",213232,"False",1,3,2,26,26,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.544152279238604,0.455847720761396,NA,NA,NA,NA,NA,NA,NA,213232,0
"109",109,109,7,1037,9,"English","clouds",0.5,"circles",1,"squares",0.05,"blue things",0.05,"red things",1,"green things",0.5,212,311,221,"solid",212212,"True",2,1,3,11,3,5,NA,NA,NA,0.952378140592247,0.0476218594077529,NA,0.952378140592247,0.0476218594077529,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.544152279238604,0.455847720761396,NA,0.915820420897895,0.0841795791021045,NA,0.875753757537575,0.124246242462425,NA,212212,0
"110",110,110,7,762,10,"English","blue things",0.5,"red things",0.95,"green things",0,"solid things",0.95,"striped things",0,"polka-dotted things",0.5,112,123,323,"cloud",211212,"True",1,3,2,10,22,24,NA,NA,NA,1,0,NA,1,0,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.544152279238604,0.455847720761396,NA,0.875753757537575,0.124246242462425,NA,0.875753757537575,0.124246242462425,NA,211212,0
"111",111,111,7,149,11,"English","clouds",0.5,"circles",0.75,"squares",0.5,"blue things",0.5,"red things",1,"green things",0,212,213,331,"solid",212111,"True",2,1,3,11,20,9,NA,NA,NA,0.6000028000224,0.3999971999776,NA,0.66667,0,0.33333,0.5,0.5,NA,0.5,0.5,NA,0.66667,0,0.33333,0.544152279238604,0.455847720761396,NA,0.544152279238604,0.455847720761396,NA,0.65013,0.05466,0.29521,212111,0
"112",112,112,7,555,12,"English","solid things",0.5,"striped things",0.95,"polka-dotted things",0.05,"blue things",0.5,"red things",0.5,"green things",0.5,121,131,331,"cloud",213212,"True",1,2,3,4,7,9,NA,NA,NA,NA,NA,NA,0.950004500045,0.0499954999549996,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,0.544152279238604,0.455847720761396,NA,NA,NA,NA,0.875753757537575,0.124246242462425,NA,213212,0
"113",113,113,7,2116,13,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,121,212,313,"blue",111112,"False",3,2,1,4,11,21,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.414994149941499,0.29250292502925,0.29250292502925,0.586565865658657,0.413434134341343,NA,0.414994149941499,0.29250292502925,0.29250292502925,111211,0
"114",114,114,7,2074,14,"English","clouds",1,"circles",0.7,"squares",0.05,"blue things",0.25,"red things",1,"green things",0.3,112,311,213,"solid",321111,"True",2,1,3,10,3,20,NA,NA,NA,0.57143,0.02857,0.4,0.64516,0.16129,0.19355,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,0.856058560585606,0.0719707197071971,0.0719707197071971,0.856058560585606,0.0719707197071971,0.0719707197071971,321111,0
"115",115,115,7,805,15,"English","blue things",0.25,"red things",0.8,"green things",0.5,"solid things",0.5,"striped things",0.95,"polka-dotted things",0.2,222,323,131,"circle",112111,"False",1,3,2,14,24,7,NA,NA,NA,0.826090075613011,0.173909924386989,NA,0.51613,0.32258,0.16129,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.414994149941499,0.29250292502925,0.29250292502925,0.57879578795788,0.42120421204212,NA,0.414994149941499,0.29250292502925,0.29250292502925,112111,0
"116",116,116,7,1540,16,"English","solid things",0,"striped things",1,"polka-dotted things",0.5,"clouds",0,"circles",0.5,"squares",1,323,313,113,"green",322112,"True",3,2,1,24,21,19,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.865720671396643,0.134279328603357,NA,0.922449224492245,0.0775507755077551,NA,322112,0
"117",117,117,7,452,17,"English","blue things",0.5,"red things",0.05,"green things",0.95,"clouds",0.05,"circles",0.5,"squares",0.95,313,112,231,"solid",211111,"True",2,3,1,21,10,8,NA,NA,NA,0.633336333363334,0.033330333303333,0.333333333333333,0.633336333363334,0.033330333303333,0.333333333333333,0.5,0.5,NA,0.66667,0,0.33333,0.66667,0,0.33333,0.544152279238604,0.455847720761396,NA,0.65013,0.05466,0.29521,0.65013,0.05466,0.29521,211111,0
"118",118,118,7,1857,18,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,311,221,221,"solid",123212,"False",2,1,3,3,5,5,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,0.586565865658657,0.413434134341343,NA,NA,NA,NA,0.586565865658657,0.413434134341343,NA,123212,0
"119",119,119,7,2098,19,"English","clouds",0.05,"circles",0.95,"squares",0.05,"blue things",0.95,"red things",0.05,"green things",0.05,211,312,113,"solid",321111,"True",2,1,3,2,12,19,NA,NA,NA,0.90476,0.04762,0.04762,0.90476,0.04762,0.04762,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,0.856058560585606,0.0719707197071971,0.0719707197071971,0.856058560585606,0.0719707197071971,0.0719707197071971,321111,0
"120",120,120,7,658,20,"English","clouds",0.95,"circles",0.75,"squares",0.5,"blue things",0.5,"red things",1,"green things",0,132,233,121,"polka-dotted",212211,"True",2,1,3,16,26,4,NA,NA,NA,0.558823910033259,0.441176089966741,NA,0.66667,0,0.33333,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.544152279238604,0.455847720761396,NA,0.915820420897895,0.0841795791021045,NA,0.65013,0.05466,0.29521,212211,0
"121",121,121,8,2028,6,"english","solid things",0.7,"striped things",0.5,"polka-dotted things",0.2,"clouds",0.75,"circles",0.35,"squares",0.55,113,133,213,"green",322122,"True",3,2,1,19,25,20,NA,NA,NA,0.777774321003018,0.222225678996982,NA,0.681821590892046,0.318178409107954,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.75110251102511,0.24889748897489,NA,0.75110251102511,0.24889748897489,NA,322122,0
"122",122,122,8,1903,7,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.2,"polka-dotted things",0.75,231,323,322,"blue",111212,"False",3,1,2,8,24,15,NA,NA,NA,0.789474487537586,0.210525512462414,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.393113931139311,0.303443034430344,0.303443034430344,0.564365643656437,0.435634356343563,NA,0.564365643656437,0.435634356343563,NA,111212,0
