"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"58",58,3,169,18,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.95,"green things",0.05,322,323,323,"square",323212,"True",1,2,3,15,24,24,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.63333,0.03333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.61441,0.05226,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.60907,0.0576,323212,1.87169537993312
"59",59,3,182,19,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.9,"green things",0.1,312,313,313,"square",323212,"True",1,2,3,12,21,21,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.6,0.06667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.61441,0.05226,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.60907,0.0576,323212,1.95384412983914
"60",60,3,1135,20,"English","solid things",0.95,"striped things",0,"polka-dotted things",0.45,"clouds",0.5,"circles",0.05,"squares",0.9,312,222,222,"red",321212,"True",3,2,1,12,14,14,0.34483,0.03448,0.62069,0.67857,0,0.32143,NA,NA,NA,0.33333,0.05591,0.61076,0.61076,0.05591,0.33333,0.33333,0.33333,0.33333,0.33333,0.06154,0.60513,0.60513,0.06154,0.33333,0.33333,0.33333,0.33333,321212,1.47201505503705
"61",61,4,2003,6,"English","blue things",0,"red things",0.5,"green things",0,"solid things",0,"striped things",1,"polka-dotted things",0,322,321,312,"square",322122,"True",1,3,2,15,6,12,NA,NA,NA,0,1,0,0,1,0,0.33333,0.33333,0.33333,8e-05,0.66659,0.33333,8e-05,0.66659,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0.66667,0.33333,322122,0.811165418899251
"62",62,4,237,7,"English","clouds",0.5,"circles",0,"squares",0,"blue things",0,"red things",0,"green things",1,113,113,233,"solid",212132,"False",2,1,3,19,19,26,1,0,0,NA,NA,NA,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,213221,2.19722457733622
"63",63,4,1583,8,"English","blue things",0,"red things",0,"green things",1,"solid things",1,"striped things",0,"polka-dotted things",0,313,313,321,"square",322121,"True",1,3,2,21,21,6,NA,NA,NA,1,0,0,0,0,1,0.33333,0.33333,0.33333,0.66659,8e-05,0.33333,8e-05,0.33333,0.66659,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0.33333,0.66667,322121,0.811165418899251
"64",64,4,1137,9,"English","clouds",0,"circles",1,"squares",0,"blue things",0,"red things",1,"green things",0,212,311,311,"solid",321212,"True",2,1,3,11,3,3,0,1,0,NA,NA,NA,0,1,0,0.33333,0.66663,4e-05,0.33333,0.33333,0.33333,4e-05,0.66663,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0,0.66667,0.33333,321212,0.81104782793116
"65",65,4,655,10,"English","blue things",0,"red things",0.5,"green things",0,"solid things",0.5,"striped things",1,"polka-dotted things",0,322,333,121,"square",212211,"True",1,3,2,15,27,4,NA,NA,NA,0.33333,0.66667,0,0,1,0,0.33333,0.33333,0.33333,0.33333,0.66663,4e-05,0.33333,0.66663,4e-05,0,0.33333,0.66667,0.33333,0.66667,0,0,1,0,212211,1.04207728847035
"66",66,4,599,11,"English","solid things",0.05,"striped things",0.95,"polka-dotted things",0,"blue things",1,"red things",0,"green things",0,221,223,323,"circle",213212,"True",1,2,3,5,23,24,NA,NA,NA,0.05,0.95,0,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66659,0.33333,8e-05,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.66667,0.33333,0,213212,1.50419499120392
"67",67,4,1452,12,"English","blue things",0.5,"red things",0,"green things",0,"solid things",0,"striped things",1,"polka-dotted things",0,321,131,111,"square",123211,"False",1,3,2,6,7,1,NA,NA,NA,0,1,0,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0,1,0,0.33333,0.33333,0.33333,123211,2.19722457733622
"68",68,4,1485,13,"English","clouds",0.5,"circles",0,"squares",0,"blue things",0,"red things",0,"green things",0.5,133,111,112,"polka-dotted",123211,"False",2,1,3,25,1,10,1,0,0,NA,NA,NA,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0,0,1,123211,2.19722457733622
"69",69,4,517,14,"English","clouds",0,"circles",0,"squares",1,"solid things",0,"striped things",0,"polka-dotted things",0.95,331,333,132,"blue",112132,"False",3,1,2,9,27,16,0,0,1,0,0,1,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,1,0,0,113221,2.19722457733622
"70",70,4,185,15,"English","clouds",0,"circles",0,"squares",0.5,"solid things",0,"striped things",0,"polka-dotted things",1,331,311,311,"blue",323212,"True",3,1,2,9,3,3,0,0,1,0,0,1,NA,NA,NA,0.33333,0.33333,0.33333,4e-05,0.33333,0.66663,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,323212,1.50413620263369
"71",71,4,268,16,"English","blue things",0,"red things",0,"green things",0.5,"solid things",0,"striped things",1,"polka-dotted things",0.5,123,111,223,"cloud",212222,"True",1,3,2,22,1,23,NA,NA,NA,0,0.66667,0.33333,0,0,1,0.33333,0.33333,0.33333,4e-05,0.66663,0.33333,4e-05,0.33333,0.66663,0.66667,0,0.33333,0,0.66667,0.33333,0,0.33333,0.66667,212222,1.04207729192787
"72",72,4,2079,17,"English","solid things",1,"striped things",0,"polka-dotted things",0,"clouds",0,"circles",1,"squares",0,212,122,332,"red",321111,"True",3,2,1,11,13,18,0,1,0,1,0,0,NA,NA,NA,6e-05,0.99988,6e-05,0.99988,6e-05,6e-05,0.33333,0.33333,0.33333,0,1,0,1,0,0,0.33333,0.33333,0.33333,321111,0.000235216513811848
"73",73,4,11,18,"English","blue things",0,"red things",1,"green things",0.5,"solid things",1,"striped things",0.5,"polka-dotted things",0,312,211,231,"square",122112,"False",1,3,2,12,2,8,NA,NA,NA,0.66667,0.33333,0,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.66667,0.33333,0,0,0.66667,0.33333,122112,2.19722457733622
"74",74,4,1104,19,"English","clouds",1,"circles",0,"squares",0.5,"blue things",0.5,"red things",0.75,"green things",0,122,223,223,"striped",321212,"True",2,1,3,13,23,23,0.66667,0,0.33333,NA,NA,NA,0.4,0.6,0,0.66663,4e-05,0.33333,0.33333,0.33333,0.33333,0.33333,0.66663,4e-05,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,321212,1.31931263604635
"75",75,4,1015,20,"English","solid things",1,"striped things",0.5,"polka-dotted things",0,"clouds",1,"circles",0,"squares",0.5,112,232,213,"red",212212,"True",3,2,1,10,17,20,0.66667,0,0.33333,0.66667,0.33333,0,NA,NA,NA,0.66659,8e-05,0.33333,0.66663,0.33333,4e-05,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.66667,0.33333,0,0.33333,0.66667,0,212212,1.27314593908468
"76",76,5,259,6,"English","clouds",0.55,"circles",0.6,"squares",0.5,"solid things",0.8,"striped things",0.5,"polka-dotted things",0.3,113,233,112,"green",212222,"True",3,1,2,19,26,10,0.33333,0.36364,0.30303,0.5,0.3125,0.1875,NA,NA,NA,0.52608,0.14058,0.33333,0.52608,0.33333,0.14058,0.33333,0.33333,0.33333,0.53514,0.13153,0.33333,0.53514,0.33333,0.13153,0.33333,0.33177,0.33489,212222,2.29278108029254
"77",77,5,534,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,121,221,331,"cloud",112132,"False",1,2,3,4,5,9,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.34695,0.32652,0.32652,0.33333,0.34129,0.32538,0.33333,0.33333,0.33333,113221,2.19722457733622
"78",78,5,2342,8,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,332,232,232,"square",123232,"False",1,3,2,18,17,17,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.32425,0.34241,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123232,2.19722457733622
"79",79,5,1635,9,"English","clouds",0.8,"circles",0,"squares",0.5,"solid things",0.05,"striped things",0.5,"polka-dotted things",0.85,132,212,313,"red",211112,"True",3,1,2,16,11,21,0.61538,0,0.38462,0.03571,0.35714,0.60714,NA,NA,NA,0.51297,0.1537,0.33333,0.1939,0.33333,0.47277,0.33333,0.33333,0.33333,0.51628,0.15481,0.32891,0.19311,0.33333,0.47356,0.33333,0.33666,0.33001,211211,1.73912497622297
"80",80,5,1536,10,"English","solid things",0.05,"striped things",1,"polka-dotted things",0.5,"blue things",0,"red things",0.5,"green things",0.65,223,213,211,"circle",322112,"True",1,2,3,23,20,2,NA,NA,NA,0.03226,0.64516,0.32258,0,0.43478,0.56522,0.33333,0.33333,0.33333,0.15883,0.50784,0.33333,0.21514,0.33333,0.45152,0.33333,0.33333,0.33333,0.15947,0.50719,0.33333,0.21574,0.33333,0.45093,322112,1.77798047994897
"81",81,5,64,11,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,311,221,123,"solid",122111,"False",2,1,3,3,5,22,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.32516,0.32516,0.34968,0.34545,0.32122,0.33333,0.34285,0.33333,0.32382,122111,2.19722457733622
"82",82,5,664,12,"English","blue things",0.65,"red things",0.5,"green things",0.25,"solid things",0.85,"striped things",0.25,"polka-dotted things",0.5,211,223,112,"circle",212211,"True",1,3,2,2,23,10,NA,NA,NA,0.53125,0.15625,0.3125,0.46429,0.35714,0.17857,0.33333,0.33333,0.33333,0.51474,0.15192,0.33333,0.52778,0.33333,0.13889,0.32912,0.33754,0.33333,0.51627,0.15039,0.33333,0.53441,0.32774,0.13785,212211,2.0321376254601
"83",83,5,552,13,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.25,"red things",0.5,"green things",0.85,133,131,331,"cloud",213212,"True",1,2,3,25,7,9,NA,NA,NA,0.33333,0.33333,0.33333,0.15625,0.3125,0.53125,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.18144,0.33333,0.48523,0.33676,0.33333,0.32991,0.33333,0.33333,0.33333,0.18124,0.33333,0.48542,213212,2.09278787449408
"84",84,5,710,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",1,"green things",0.15,312,313,122,"square",212122,"True",1,2,3,12,21,13,NA,NA,NA,0.33333,0.33333,0.33333,0.30303,0.60606,0.09091,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.51283,0.15384,0.3296,0.33333,0.33706,0.33706,0.3296,0.33333,0.33333,0.51529,0.15137,212122,2.00642895021493
"85",85,5,1135,15,"English","solid things",0.9,"striped things",0.35,"polka-dotted things",0.35,"clouds",0.5,"circles",0.45,"squares",0.6,312,222,222,"red",321212,"True",3,2,1,12,14,14,0.32258,0.29032,0.3871,0.5625,0.21875,0.21875,NA,NA,NA,0.33333,0.11658,0.55008,0.55008,0.11658,0.33333,0.33333,0.33333,0.33333,0.33333,0.12363,0.54304,0.54304,0.12363,0.33333,0.33333,0.33333,0.33333,321212,2.25634890291499
"86",86,5,487,16,"English","solid things",0.5,"striped things",0.65,"polka-dotted things",0.35,"clouds",0.5,"circles",0.4,"squares",0.75,322,232,113,"red",211111,"True",3,2,1,15,17,19,0.30303,0.24242,0.45455,0.33333,0.43333,0.23333,NA,NA,NA,0.33333,0.12982,0.53685,0.33333,0.53685,0.12982,0.33333,0.33333,0.33333,0.32906,0.13013,0.54081,0.32906,0.54081,0.13013,0.33333,0.33655,0.33012,211111,2.22272341605143
"87",87,5,729,17,"English","blue things",0.65,"red things",0.5,"green things",0.35,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,231,233,311,"circle",212122,"True",1,3,2,8,26,3,NA,NA,NA,0.33333,0.33333,0.33333,0.43333,0.33333,0.23333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.51283,0.33333,0.15384,0.33333,0.33706,0.3296,0.3296,0.33333,0.33706,0.51529,0.33333,0.15137,212122,2.19096870848855
"88",88,5,629,18,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,111,211,323,"cloud",112121,"False",1,3,2,1,2,24,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.3487,0.32565,0.32565,0.34229,0.32438,0.33333,0.34229,0.33333,0.32438,112121,2.19722457733622
"89",89,5,787,19,"English","blue things",0.15,"red things",0.8,"green things",0.5,"clouds",0.5,"circles",0.85,"squares",0.15,212,311,321,"solid",211212,"True",2,3,1,11,3,6,0.33333,0.56667,0.1,NA,NA,NA,0.10345,0.55172,0.34483,0.33333,0.47957,0.1871,0.33333,0.33333,0.33333,0.1871,0.47957,0.33333,0.33333,0.47841,0.18825,0.33557,0.3311,0.33333,0.18825,0.47841,0.33333,211212,1.90791293250648
"90",90,5,1938,20,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,232,121,321,"circle",111212,"False",1,3,2,17,4,6,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.32416,0.35168,0.32416,0.33333,0.31976,0.34691,0.31976,0.34691,0.33333,111212,2.19722457733622
"91",91,6,455,6,"English","clouds",0,"circles",1,"squares",0,"blue things",0,"red things",1,"green things",0,222,323,131,"striped",211111,"True",2,1,3,14,24,7,0,1,0,NA,NA,NA,0,1,0,0.33333,0.65216,0.01451,0.33333,0.33333,0.33333,0.33333,0.65216,0.01451,0.31673,0.66872,0.01455,0.33333,0.34594,0.32073,0.31673,0.66872,0.01455,211111,0.854936890025477
"92",92,6,1333,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,311,332,112,"blue",122122,"False",3,2,1,3,18,10,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.27319,0.33333,0.39348,0.39348,0.33333,0.27319,0.39487,0.27179,0.33333,122122,2.19722457733622
"93",93,6,1685,8,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,331,123,123,"polka-dotted",121212,"False",2,1,3,9,22,22,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.24973,0.33333,0.41693,0.33333,0.24973,0.41693,0.41693,0.33333,0.24973,121212,2.19722457733622
"94",94,6,670,9,"English","clouds",0,"circles",1,"squares",0.5,"blue things",0,"red things",0.5,"green things",1,213,111,232,"solid",212211,"True",2,1,3,20,1,17,0,0.66667,0.33333,NA,NA,NA,0,0.33333,0.66667,0.00415,0.66252,0.33333,0.33333,0.33333,0.33333,0.00413,0.33333,0.66254,0.00399,0.66268,0.33333,0.35478,0.33333,0.31189,0.00412,0.30534,0.69054,212211,1.2813321877363
"95",95,6,1891,10,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,313,211,211,"square",123212,"False",1,3,2,21,2,2,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.27826,0.3884,0.33333,0.33333,0.33333,0.27826,0.33333,0.3884,123212,2.19722457733622
"96",96,6,1613,11,"English","blue things",0.5,"red things",0,"green things",1,"solid things",0.5,"striped things",1,"polka-dotted things",0.05,223,232,131,"circle",211112,"True",1,3,2,23,17,7,NA,NA,NA,0.32258,0.64516,0.03226,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.64222,0.02444,0.33333,0.01292,0.65374,0.3064,0.36026,0.33333,0.33333,0.64238,0.02429,0.29837,0.0136,0.68803,211211,1.4093676409875
"97",97,6,131,12,"English","clouds",1,"circles",0.5,"squares",0,"blue things",0.5,"red things",0.5,"green things",0.5,131,331,213,"polka-dotted",212111,"True",2,1,3,7,9,20,0.66667,0.33333,0,NA,NA,NA,0.33333,0.33333,0.33333,0.65312,0.33333,0.01355,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.68889,0.29713,0.01398,0.30542,0.33333,0.36124,0.36124,0.33333,0.30542,212111,1.74881455393608
"98",98,6,770,13,"English","solid things",0,"striped things",1,"polka-dotted things",0.5,"clouds",1,"circles",0,"squares",0.5,123,213,211,"green",211212,"True",3,2,1,22,20,2,0.66667,0,0.33333,0,0.66667,0.33333,NA,NA,NA,0.63895,0.02771,0.33333,0.02771,0.63895,0.33333,0.33333,0.33333,0.33333,0.6381,0.02857,0.33333,0.02857,0.6381,0.33333,0.30742,0.33333,0.35925,211212,1.32963745771642
"99",99,6,1529,14,"English","clouds",0.5,"circles",0.05,"squares",1,"solid things",0,"striped things",0.5,"polka-dotted things",1,332,312,212,"red",322112,"True",3,1,2,18,12,11,0.32258,0.03226,0.64516,0,0.33333,0.66667,NA,NA,NA,0.33333,0.02622,0.64045,0.01365,0.33333,0.65302,0.33333,0.33333,0.33333,0.33333,0.02535,0.64132,0.01317,0.33333,0.65349,0.33333,0.33333,0.33333,322112,1.40962973389552
"100",100,6,325,15,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",1,"striped things",0,"polka-dotted things",0,311,331,323,"blue",213211,"True",3,1,2,3,9,24,0.33333,0.33333,0.33333,1,0,0,NA,NA,NA,0.33333,0.33333,0.33333,0.65287,0.33333,0.0138,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.67786,0.30814,0.01401,0.35259,0.33333,0.31407,213211,1.52498897505736
"101",101,6,679,16,"English","clouds",0.5,"circles",1,"squares",0,"solid things",0,"striped things",0.5,"polka-dotted things",1,232,312,221,"red",212211,"True",3,1,2,17,12,5,0.33333,0.66667,0,0,0.33333,0.66667,NA,NA,NA,0.33333,0.66252,0.00415,0.00413,0.33333,0.66254,0.33333,0.33333,0.33333,0.33333,0.66268,0.00399,0.00412,0.30534,0.69054,0.31189,0.35478,0.33333,212211,1.2813321877363
"102",102,6,1496,17,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,123,222,221,"cloud",123211,"False",1,3,2,22,14,5,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.38802,0.27865,0.33333,0.33333,0.33333,0.33333,0.29477,0.29477,0.41047,123211,2.19722457733622
"103",103,6,2096,18,"English","solid things",0,"striped things",0,"polka-dotted things",1,"clouds",0,"circles",0,"squares",1,333,123,213,"green",321111,"True",3,2,1,27,22,20,0,0,1,0,0,1,NA,NA,NA,0.02357,0.02357,0.95287,0.02357,0.02357,0.95287,0.33333,0.33333,0.33333,0.023,0.023,0.95401,0.023,0.023,0.95401,0.33333,0.33333,0.33333,321111,0.096557476503048
"104",104,6,1668,19,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,123,211,211,"green",121212,"False",3,2,1,22,2,2,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.41693,0.24973,0.33333,0.24973,0.41693,0.33333,0.24973,0.33333,0.41693,121212,2.19722457733622
"105",105,6,658,20,"English","clouds",1,"circles",0,"squares",0.5,"blue things",0,"red things",1,"green things",0.5,132,233,121,"polka-dotted",212211,"True",2,1,3,16,26,4,0.66667,0,0.33333,NA,NA,NA,0,0.66667,0.33333,0.66252,0.00415,0.33333,0.33333,0.33333,0.33333,0.33333,0.66254,0.00413,0.66268,0.00399,0.33333,0.33333,0.31189,0.35478,0.30534,0.69054,0.00412,212211,2.74523753530741
"106",106,7,223,6,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,212,212,113,"red",212132,"False",3,1,2,11,11,19,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.30255,0.36412,0.33333,0.33333,0.33333,0.33333,0.33333,0.36412,0.30255,213221,2.19722457733622
"107",107,7,124,7,"English","clouds",0.5,"circles",1,"squares",0.5,"solid things",0.5,"striped things",0,"polka-dotted things",0.95,131,121,312,"blue",212111,"True",3,1,2,7,4,12,0.25,0.5,0.25,0.34483,0,0.65517,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.05621,0.61046,0.33333,0.33333,0.33333,0.36557,0.33333,0.3011,0.29169,0.05916,0.64914,0.36557,0.3011,0.33333,212111,1.80080164922715
"108",108,7,2253,8,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,233,233,333,"circle",213232,"False",1,3,2,26,26,27,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.36277,0.3039,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232,2.19722457733622
"109",109,7,1037,9,"English","clouds",0.5,"circles",1,"squares",0.05,"blue things",0.05,"red things",1,"green things",0.5,212,311,221,"solid",212212,"True",2,1,3,11,3,5,0.32258,0.64516,0.03226,NA,NA,NA,0.03226,0.64516,0.32258,0.33333,0.60646,0.06021,0.33333,0.33333,0.33333,0.09125,0.57542,0.33333,0.33333,0.60565,0.06102,0.3627,0.30397,0.33333,0.0883,0.57837,0.33333,212212,1.55586581489262
"110",110,7,762,10,"English","blue things",0.5,"red things",0.95,"green things",0,"solid things",0.95,"striped things",0,"polka-dotted things",0.5,112,123,323,"cloud",211212,"True",1,3,2,10,22,24,NA,NA,NA,0.65517,0,0.34483,0.34483,0.65517,0,0.33333,0.33333,0.33333,0.5721,0.09457,0.33333,0.33333,0.5721,0.09457,0.3616,0.33333,0.30507,0.57298,0.09369,0.33333,0.33333,0.57298,0.09369,211212,1.48942357264743
"111",111,7,149,11,"English","clouds",0.5,"circles",0.75,"squares",0.5,"blue things",0.5,"red things",1,"green things",0,212,213,331,"solid",212111,"True",2,1,3,11,20,9,0.28571,0.42857,0.28571,NA,NA,NA,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.61046,0.05621,0.33333,0.36557,0.3011,0.36557,0.33333,0.3011,0.29169,0.64914,0.05916,212111,1.79384686101471
"112",112,7,555,12,"English","solid things",0.5,"striped things",0.95,"polka-dotted things",0.05,"blue things",0.5,"red things",0.5,"green things",0.5,121,131,331,"cloud",213212,"True",1,2,3,4,7,9,NA,NA,NA,0.33333,0.63333,0.03333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.5787,0.08797,0.33333,0.33333,0.33333,0.36247,0.33333,0.3042,0.33333,0.58072,0.08595,0.33333,0.33333,0.33333,213212,1.8922609890902
