"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode"
"60",60,3,1135,20,"English","solid things",0.95,"striped things",0,"polka-dotted things",0.45,"clouds",0.5,"circles",0.05,"squares",0.9,312,222,222,"red",321212,"True",3,2,1,12,14,14,0.34483,0.03448,0.62069,0.67857,0,0.32143,NA,NA,NA,0.33333,0.036,0.63067,0.63067,0.036,0.33333,0.33333,0.33333,0.33333,0.33333,0.0477,0.61897,0.61897,0.0477,0.33333,0.33333,0.33333,0.33333,321212
"61",61,4,2003,6,"English","blue things",0,"red things",0.5,"green things",0,"solid things",0,"striped things",1,"polka-dotted things",0,322,321,312,"square",322122,"True",1,3,2,15,6,12,NA,NA,NA,0,1,0,0,1,0,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0.66667,0.33333,322122
"62",62,4,237,7,"English","clouds",0.5,"circles",0,"squares",0,"blue things",0,"red things",0,"green things",1,113,113,233,"solid",212132,"False",2,1,3,19,19,26,1,0,0,NA,NA,NA,0,0,1,0.66667,0,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,213221
"63",63,4,1583,8,"English","blue things",0,"red things",0,"green things",1,"solid things",1,"striped things",0,"polka-dotted things",0,313,313,321,"square",322121,"True",1,3,2,21,21,6,NA,NA,NA,1,0,0,0,0,1,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0.33333,0.66667,322121
"64",64,4,1137,9,"English","clouds",0,"circles",1,"squares",0,"blue things",0,"red things",1,"green things",0,212,311,311,"solid",321212,"True",2,1,3,11,3,3,0,1,0,NA,NA,NA,0,1,0,0.33333,0.66667,0,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0,0.66667,0.33333,321212
"65",65,4,655,10,"English","blue things",0,"red things",0.5,"green things",0,"solid things",0.5,"striped things",1,"polka-dotted things",0,322,333,121,"square",212211,"True",1,3,2,15,27,4,NA,NA,NA,0.33333,0.66667,0,0,1,0,0,0.33333,0.66667,0.33333,0.66667,0,0,1,0,0,0.33333,0.66667,0.33333,0.66667,0,0,1,0,212211
"66",66,4,599,11,"English","solid things",0.05,"striped things",0.95,"polka-dotted things",0,"blue things",1,"red things",0,"green things",0,221,223,323,"circle",213212,"True",1,2,3,5,23,24,NA,NA,NA,0.05,0.95,0,1,0,0,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.66667,0.33333,0,213212
"67",67,4,1452,12,"English","blue things",0.5,"red things",0,"green things",0,"solid things",0,"striped things",1,"polka-dotted things",0,321,131,111,"square",123211,"False",1,3,2,6,7,1,NA,NA,NA,0,1,0,1,0,0,0,0.33333,0.66667,0,1,0,0.33333,0.33333,0.33333,0,0.33333,0.66667,0,1,0,0.33333,0.33333,0.33333,123211
"68",68,4,1485,13,"English","clouds",0.5,"circles",0,"squares",0,"blue things",0,"red things",0,"green things",0.5,133,111,112,"polka-dotted",123211,"False",2,1,3,25,1,10,1,0,0,NA,NA,NA,0,0,1,0.33333,0.33333,0.33333,0,0.33333,0.66667,0,0,1,0.33333,0.33333,0.33333,0,0.33333,0.66667,0,0,1,123211
"69",69,4,517,14,"English","clouds",0,"circles",0,"squares",1,"solid things",0,"striped things",0,"polka-dotted things",0.95,331,333,132,"blue",112132,"False",3,1,2,9,27,16,0,0,1,0,0,1,NA,NA,NA,0,0.33333,0.66667,0.33333,0.33333,0.33333,1,0,0,0,0.33333,0.66667,0.33333,0.33333,0.33333,1,0,0,113221
"70",70,4,185,15,"English","clouds",0,"circles",0,"squares",0.5,"solid things",0,"striped things",0,"polka-dotted things",1,331,311,311,"blue",323212,"True",3,1,2,9,3,3,0,0,1,0,0,1,NA,NA,NA,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,323212
"71",71,4,268,16,"English","blue things",0,"red things",0,"green things",0.5,"solid things",0,"striped things",1,"polka-dotted things",0.5,123,111,223,"cloud",212222,"True",1,3,2,22,1,23,NA,NA,NA,0,0.66667,0.33333,0,0,1,0.66667,0,0.33333,0,0.66667,0.33333,0,0.33333,0.66667,0.66667,0,0.33333,0,0.66667,0.33333,0,0.33333,0.66667,212222
"72",72,4,2079,17,"English","solid things",1,"striped things",0,"polka-dotted things",0,"clouds",0,"circles",1,"squares",0,212,122,332,"red",321111,"True",3,2,1,11,13,18,0,1,0,1,0,0,NA,NA,NA,0,1,0,1,0,0,0.33333,0.33333,0.33333,0,1,0,1,0,0,0.33333,0.33333,0.33333,321111
"73",73,4,11,18,"English","blue things",0,"red things",1,"green things",0.5,"solid things",1,"striped things",0.5,"polka-dotted things",0,312,211,231,"square",122112,"False",1,3,2,12,2,8,NA,NA,NA,0.66667,0.33333,0,0,0.66667,0.33333,0.33333,0,0.66667,0.66667,0.33333,0,0,0.66667,0.33333,0.33333,0,0.66667,0.66667,0.33333,0,0,0.66667,0.33333,122112
"74",74,4,1104,19,"English","clouds",1,"circles",0,"squares",0.5,"blue things",0.5,"red things",0.75,"green things",0,122,223,223,"striped",321212,"True",2,1,3,13,23,23,0.66667,0,0.33333,NA,NA,NA,0.4,0.6,0,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,321212
"75",75,4,1015,20,"English","solid things",1,"striped things",0.5,"polka-dotted things",0,"clouds",1,"circles",0,"squares",0.5,112,232,213,"red",212212,"True",3,2,1,10,17,20,0.66667,0,0.33333,0.66667,0.33333,0,NA,NA,NA,0.66667,0,0.33333,0.66667,0.33333,0,0.33333,0.66667,0,0.66667,0,0.33333,0.66667,0.33333,0,0.33333,0.66667,0,212212
"76",76,5,259,6,"English","clouds",0.55,"circles",0.6,"squares",0.5,"solid things",0.8,"striped things",0.5,"polka-dotted things",0.3,113,233,112,"green",212222,"True",3,1,2,19,26,10,0.33333,0.36364,0.30303,0.5,0.3125,0.1875,NA,NA,NA,0.48235,0.18432,0.33333,0.48235,0.33333,0.18432,0.33333,0.33333,0.33333,0.47476,0.1919,0.33333,0.47476,0.33333,0.1919,0.33333,0.33333,0.33333,212222
"77",77,5,534,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,121,221,331,"cloud",112132,"False",1,2,3,4,5,9,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113221
"78",78,5,2342,8,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,332,232,232,"square",123232,"False",1,3,2,18,17,17,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123232
"79",79,5,1635,9,"English","clouds",0.8,"circles",0,"squares",0.5,"solid things",0.05,"striped things",0.5,"polka-dotted things",0.85,132,212,313,"red",211112,"True",3,1,2,16,11,21,0.61538,0,0.38462,0.03571,0.35714,0.60714,NA,NA,NA,0.54854,0.12721,0.32425,0.16659,0.33333,0.50008,0.33333,0.33333,0.33333,0.55162,0.12577,0.32261,0.16469,0.33333,0.50197,0.33333,0.33333,0.33333,211211
"80",80,5,1536,10,"English","solid things",0.05,"striped things",1,"polka-dotted things",0.5,"blue things",0,"red things",0.5,"green things",0.65,223,213,211,"circle",322112,"True",1,2,3,23,20,2,NA,NA,NA,0.03226,0.64516,0.32258,0,0.43478,0.56522,0.33333,0.33333,0.33333,0.13048,0.53619,0.33333,0.20789,0.33333,0.45878,0.33333,0.33333,0.33333,0.12875,0.53791,0.33333,0.21151,0.33333,0.45515,322112
"81",81,5,64,11,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,311,221,123,"solid",122111,"False",2,1,3,3,5,22,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,122111
"82",82,5,664,12,"English","blue things",0.65,"red things",0.5,"green things",0.25,"solid things",0.85,"striped things",0.25,"polka-dotted things",0.5,211,223,112,"circle",212211,"True",1,3,2,2,23,10,NA,NA,NA,0.53125,0.15625,0.3125,0.46429,0.35714,0.17857,0.33333,0.33333,0.33333,0.50087,0.1658,0.33333,0.50674,0.34098,0.15228,0.33333,0.33333,0.33333,0.49788,0.16879,0.33333,0.50275,0.34209,0.15516,212211
"83",83,5,552,13,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.25,"red things",0.5,"green things",0.85,133,131,331,"cloud",213212,"True",1,2,3,25,7,9,NA,NA,NA,0.33333,0.33333,0.33333,0.15625,0.3125,0.53125,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.16069,0.33333,0.50598,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.15639,0.33333,0.51027,213212
"84",84,5,710,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",1,"green things",0.15,312,313,122,"square",212122,"True",1,2,3,12,21,13,NA,NA,NA,0.33333,0.33333,0.33333,0.30303,0.60606,0.09091,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.4968,0.16986,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.49191,0.17476,212122
"85",85,5,1135,15,"English","solid things",0.9,"striped things",0.35,"polka-dotted things",0.35,"clouds",0.5,"circles",0.45,"squares",0.6,312,222,222,"red",321212,"True",3,2,1,12,14,14,0.32258,0.29032,0.3871,0.5625,0.21875,0.21875,NA,NA,NA,0.33333,0.11348,0.55319,0.55319,0.11348,0.33333,0.33333,0.33333,0.33333,0.33333,0.10943,0.55723,0.55723,0.10943,0.33333,0.33333,0.33333,0.33333,321212
"86",86,5,487,16,"English","solid things",0.5,"striped things",0.65,"polka-dotted things",0.35,"clouds",0.5,"circles",0.4,"squares",0.75,322,232,113,"red",211111,"True",3,2,1,15,17,19,0.30303,0.24242,0.45455,0.33333,0.43333,0.23333,NA,NA,NA,0.33333,0.13924,0.52743,0.33333,0.52743,0.13924,0.33333,0.33333,0.33333,0.33333,0.13977,0.5269,0.33333,0.5269,0.13977,0.33333,0.33333,0.33333,211111
"87",87,5,729,17,"English","blue things",0.65,"red things",0.5,"green things",0.35,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,231,233,311,"circle",212122,"True",1,3,2,8,26,3,NA,NA,NA,0.33333,0.33333,0.33333,0.43333,0.33333,0.23333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.4968,0.33333,0.16986,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.49191,0.33333,0.17476,212122
"88",88,5,629,18,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,111,211,323,"cloud",112121,"False",1,3,2,1,2,24,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112121
"89",89,5,787,19,"English","blue things",0.15,"red things",0.8,"green things",0.5,"clouds",0.5,"circles",0.85,"squares",0.15,212,311,321,"solid",211212,"True",2,3,1,11,3,6,0.33333,0.56667,0.1,NA,NA,NA,0.10345,0.55172,0.34483,0.33333,0.51737,0.1493,0.33333,0.33333,0.33333,0.1493,0.51737,0.33333,0.33333,0.5228,0.14387,0.33333,0.33333,0.33333,0.14387,0.5228,0.33333,211212
"90",90,5,1938,20,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,232,121,321,"circle",111212,"False",1,3,2,17,4,6,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,111212
"91",91,6,455,6,"English","clouds",0,"circles",1,"squares",0,"blue things",0,"red things",1,"green things",0,222,323,131,"striped",211111,"True",2,1,3,14,24,7,0,1,0,NA,NA,NA,0,1,0,0.32237,0.66427,0.01335,0.33333,0.34162,0.32505,0.32237,0.66427,0.01335,0.32839,0.65842,0.01319,0.33333,0.33706,0.32961,0.32839,0.65842,0.01319,211111
"92",92,6,1333,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,311,332,112,"blue",122122,"False",3,2,1,3,18,10,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.31419,0.33333,0.35247,0.35247,0.33333,0.31419,0.35288,0.31379,0.33333,0.324,0.33333,0.34267,0.34267,0.33333,0.324,0.34286,0.32381,0.33333,122122
"93",93,6,1685,8,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,331,123,123,"polka-dotted",121212,"False",2,1,3,9,22,22,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.29665,0.33333,0.37002,0.33333,0.29665,0.37002,0.37002,0.33333,0.29665,0.30746,0.33333,0.35921,0.33333,0.30746,0.35921,0.35921,0.33333,0.30746,121212
"94",94,6,670,9,"English","clouds",0,"circles",1,"squares",0.5,"blue things",0,"red things",0.5,"green things",1,213,111,232,"solid",212211,"True",2,1,3,20,1,17,0,0.66667,0.33333,NA,NA,NA,0,0.33333,0.66667,0.01643,0.65024,0.33333,0.34215,0.33333,0.32451,0.01593,0.3429,0.64117,0.01799,0.64868,0.33333,0.33732,0.33333,0.32935,0.01706,0.35875,0.62418,212211
"95",95,6,1891,10,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,313,211,211,"square",123212,"False",1,3,2,21,2,2,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.30074,0.36592,0.33333,0.33333,0.33333,0.30074,0.33333,0.36592,0.33333,0.31077,0.3559,0.33333,0.33333,0.33333,0.31077,0.33333,0.3559,123212
"96",96,6,1613,11,"English","blue things",0.5,"red things",0,"green things",1,"solid things",0.5,"striped things",1,"polka-dotted things",0.05,223,232,131,"circle",211112,"True",1,3,2,23,17,7,NA,NA,NA,0.32258,0.64516,0.03226,0.33333,0,0.66667,0.32451,0.34215,0.33333,0.33333,0.6464,0.02027,0.29863,0.01122,0.69014,0.32935,0.33732,0.33333,0.33333,0.64828,0.01839,0.29332,0.01022,0.69646,211211
"97",97,6,131,12,"English","clouds",1,"circles",0.5,"squares",0,"blue things",0.5,"red things",0.5,"green things",0.5,131,331,213,"polka-dotted",212111,"True",2,1,3,7,9,20,0.66667,0.33333,0,NA,NA,NA,0.33333,0.33333,0.33333,0.6622,0.32449,0.01331,0.32666,0.33333,0.34001,0.34001,0.33333,0.32666,0.6571,0.32974,0.01316,0.33063,0.33333,0.33603,0.33603,0.33333,0.33063,212111
"98",98,6,770,13,"English","solid things",0,"striped things",1,"polka-dotted things",0.5,"clouds",1,"circles",0,"squares",0.5,123,213,211,"green",211212,"True",3,2,1,22,20,2,0.66667,0,0.33333,0,0.66667,0.33333,NA,NA,NA,0.65106,0.0156,0.33333,0.0156,0.65106,0.33333,0.32404,0.33333,0.34262,0.65489,0.01178,0.33333,0.01178,0.65489,0.33333,0.32928,0.33333,0.33738,211212
"99",99,6,1529,14,"English","clouds",0.5,"circles",0.05,"squares",1,"solid things",0,"striped things",0.5,"polka-dotted things",1,332,312,212,"red",322112,"True",3,1,2,18,12,11,0.32258,0.03226,0.64516,0,0.33333,0.66667,NA,NA,NA,0.33333,0.02946,0.63721,0.01123,0.33333,0.65543,0.33333,0.33333,0.33333,0.33333,0.03336,0.63331,0.00981,0.33333,0.65686,0.33333,0.33333,0.33333,322112
"100",100,6,325,15,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",1,"striped things",0,"polka-dotted things",0,311,331,323,"blue",213211,"True",3,1,2,3,9,24,0.33333,0.33333,0.33333,1,0,0,NA,NA,NA,0.33333,0.33333,0.33333,0.66368,0.32297,0.01334,0.34116,0.33333,0.3255,0.33333,0.33333,0.33333,0.65793,0.32889,0.01318,0.33668,0.33333,0.32999,213211
"101",101,6,679,16,"English","clouds",0.5,"circles",1,"squares",0,"solid things",0,"striped things",0.5,"polka-dotted things",1,232,312,221,"red",212211,"True",3,1,2,17,12,5,0.33333,0.66667,0,0,0.33333,0.66667,NA,NA,NA,0.33333,0.65024,0.01643,0.01593,0.3429,0.64117,0.32451,0.34215,0.33333,0.33333,0.64868,0.01799,0.01706,0.35875,0.62418,0.32935,0.33732,0.33333,212211
"102",102,6,1496,17,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,123,222,221,"cloud",123211,"False",1,3,2,22,14,5,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.35776,0.30891,0.33333,0.33333,0.33333,0.33333,0.31664,0.31664,0.36672,0.34672,0.31994,0.33333,0.33333,0.33333,0.33333,0.32429,0.32429,0.35143,123211
"103",103,6,2096,18,"English","solid things",0,"striped things",0,"polka-dotted things",1,"clouds",0,"circles",0,"squares",1,333,123,213,"green",321111,"True",3,2,1,27,22,20,0,0,1,0,0,1,NA,NA,NA,0.01932,0.01932,0.96135,0.01932,0.01932,0.96135,0.33333,0.33333,0.33333,0.01926,0.01926,0.96148,0.01926,0.01926,0.96148,0.33333,0.33333,0.33333,321111
"104",104,6,1668,19,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,123,211,211,"green",121212,"False",3,2,1,22,2,2,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.37002,0.29665,0.33333,0.29665,0.37002,0.33333,0.29665,0.33333,0.37002,0.35921,0.30746,0.33333,0.30746,0.35921,0.33333,0.30746,0.33333,0.35921,121212
"105",105,6,658,20,"English","clouds",1,"circles",0,"squares",0.5,"blue things",0,"red things",1,"green things",0.5,132,233,121,"polka-dotted",212211,"True",2,1,3,16,26,4,0.66667,0,0.33333,NA,NA,NA,0,0.66667,0.33333,0.65024,0.01643,0.33333,0.33333,0.32451,0.34215,0.3429,0.64117,0.01593,0.64868,0.01799,0.33333,0.33333,0.32935,0.33732,0.35875,0.62418,0.01706,212211
"106",106,7,223,6,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,212,212,113,"red",212132,"False",3,1,2,11,11,19,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.32033,0.34634,0.33333,0.33333,0.33333,0.33333,0.33333,0.34634,0.32033,0.33251,0.33416,0.33333,0.33333,0.33333,0.33333,0.33333,0.33416,0.33251,213221
"107",107,7,124,7,"English","clouds",0.5,"circles",1,"squares",0.5,"solid things",0.5,"striped things",0,"polka-dotted things",0.95,131,121,312,"blue",212111,"True",3,1,2,7,4,12,0.25,0.5,0.25,0.34483,0,0.65517,NA,NA,NA,0.3482,0.33333,0.31847,0.3138,0.05361,0.63259,0.3482,0.31847,0.33333,0.33521,0.33333,0.33145,0.33083,0.05415,0.61502,0.33521,0.33145,0.33333,212111
"108",108,7,2253,8,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,233,233,333,"circle",213232,"False",1,3,2,26,26,27,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.34884,0.31783,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33436,0.33231,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232
"109",109,7,1037,9,"English","clouds",0.5,"circles",1,"squares",0.05,"blue things",0.05,"red things",1,"green things",0.5,212,311,221,"solid",212212,"True",2,1,3,11,3,5,0.32258,0.64516,0.03226,NA,NA,NA,0.03226,0.64516,0.32258,0.33333,0.61052,0.05615,0.35436,0.3123,0.33333,0.08389,0.58277,0.33333,0.33333,0.60919,0.05748,0.33743,0.32923,0.33333,0.08748,0.57918,0.33333,212212
"110",110,7,762,10,"English","blue things",0.5,"red things",0.95,"green things",0,"solid things",0.95,"striped things",0,"polka-dotted things",0.5,112,123,323,"cloud",211212,"True",1,3,2,10,22,24,NA,NA,NA,0.65517,0,0.34483,0.34483,0.65517,0,0.35336,0.33333,0.31331,0.60578,0.06089,0.33333,0.33333,0.60578,0.06089,0.33596,0.33333,0.3307,0.63348,0.03319,0.33333,0.33333,0.63348,0.03319,211212
"111",111,7,149,11,"English","clouds",0.5,"circles",0.75,"squares",0.5,"blue things",0.5,"red things",1,"green things",0,212,213,331,"solid",212111,"True",2,1,3,11,20,9,0.28571,0.42857,0.28571,NA,NA,NA,0.33333,0.66667,0,0.33333,0.3482,0.31847,0.3482,0.33333,0.31847,0.3138,0.63259,0.05361,0.33333,0.33521,0.33145,0.33521,0.33333,0.33145,0.33083,0.61502,0.05415,212111
"112",112,7,555,12,"English","solid things",0.5,"striped things",0.95,"polka-dotted things",0.05,"blue things",0.5,"red things",0.5,"green things",0.5,121,131,331,"cloud",213212,"True",1,2,3,4,7,9,NA,NA,NA,0.33333,0.63333,0.03333,0.33333,0.33333,0.33333,0.35155,0.33333,0.31511,0.33333,0.5977,0.06897,0.33333,0.33333,0.33333,0.33539,0.33333,0.33128,0.33333,0.62635,0.04032,0.33333,0.33333,0.33333,213212
"113",113,7,2116,13,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,121,212,313,"blue",111112,"False",3,2,1,4,11,21,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.40183,0.29908,0.29908,0.28447,0.3822,0.33333,0.40183,0.29908,0.29908,0.34946,0.32527,0.32527,0.32139,0.34528,0.33333,0.34946,0.32527,0.32527,111211
"114",114,7,2074,14,"English","clouds",1,"circles",0.7,"squares",0.05,"blue things",0.25,"red things",1,"green things",0.3,112,311,213,"solid",321111,"True",2,1,3,10,3,20,0.57143,0.4,0.02857,NA,NA,NA,0.16129,0.64516,0.19355,0.85508,0.07246,0.07246,0.33333,0.33333,0.33333,0.07246,0.85508,0.07246,0.85027,0.07487,0.07487,0.33333,0.33333,0.33333,0.07487,0.85027,0.07487,321111
"115",115,7,805,15,"English","blue things",0.25,"red things",0.8,"green things",0.5,"solid things",0.5,"striped things",0.95,"polka-dotted things",0.2,222,323,131,"circle",112111,"False",1,3,2,14,24,7,NA,NA,NA,0.30303,0.57576,0.12121,0.16129,0.51613,0.32258,0.31045,0.38823,0.30132,0.33333,0.36677,0.2999,0.31045,0.38823,0.30132,0.33017,0.34357,0.32625,0.33333,0.33925,0.32742,0.33017,0.34357,0.32625,112111
"116",116,7,1540,16,"English","solid things",0,"striped things",1,"polka-dotted things",0.5,"clouds",0,"circles",0.5,"squares",1,323,313,113,"green",322112,"True",3,2,1,24,21,19,0,0.33333,0.66667,0,0.66667,0.33333,NA,NA,NA,0.09974,0.33333,0.56692,0.04666,0.62001,0.33333,0.33333,0.33333,0.33333,0.14248,0.33333,0.52418,0.03321,0.63345,0.33333,0.33333,0.33333,0.33333,322112
"117",117,7,452,17,"English","blue things",0.5,"red things",0.05,"green things",0.95,"clouds",0.05,"circles",0.5,"squares",0.95,313,112,231,"solid",211111,"True",2,3,1,21,10,8,0.03333,0.33333,0.63333,NA,NA,NA,0.33333,0.03333,0.63333,0.05392,0.30974,0.63634,0.35135,0.33333,0.31532,0.30974,0.05392,0.63634,0.05427,0.32935,0.61638,0.33633,0.33333,0.33034,0.32935,0.05427,0.61638,211111
"118",118,7,1857,18,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,311,221,221,"solid",123212,"False",2,1,3,3,5,5,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.26853,0.39814,0.39814,0.26853,0.33333,0.33333,0.33333,0.33333,0.33333,0.29344,0.37322,0.37322,0.29344,0.33333,0.33333,0.33333,0.33333,123212
